round,yearEnding,company,product,segment,unitsSold,Inventory,revisionDate,ageDec31,mtbf,pfmn,size,price,materialCost,laborCost,contrMargin,2ndShiftOT,automationNR,capacityNR,plantUtiliz,marketShare,unitsSoldToSeg,stockOut,promoBudget,custAwareness,salesBudget,custaccessibility,custSurveyDec
0,2023-12-31,Andrews,Able,Trad,999.0,189.0,2020-11-20,3.1,17500,5.5,14.5,28.0,11.59,7.49,0.29,0.0,4.0,1800.0,0.66,0.13,961,False,1000,0.55,1000,0.54,18
0,2023-12-31,Baldwin,Baker,Trad,999.0,189.0,2020-11-20,3.1,17500,5.5,14.5,28.0,11.59,7.49,0.29,0.0,4.0,1800.0,0.66,0.13,961,False,1000,0.55,1000,0.54,18
0,2023-12-31,Chester,Cake,Trad,999.0,189.0,2020-11-20,3.1,17500,5.5,14.5,28.0,11.59,7.49,0.29,0.0,4.0,1800.0,0.66,0.13,961,False,1000,0.55,1000,0.54,18
0,2023-12-31,Digby,Daze,Trad,999.0,189.0,2020-11-20,3.1,17500,5.5,14.5,28.0,11.59,7.49,0.29,0.0,4.0,1800.0,0.66,0.13,961,False,1000,0.55,1000,0.54,18
0,2023-12-31,Erie,Eat,Trad,999.0,189.0,2020-11-20,3.1,17500,5.5,14.5,28.0,11.59,7.49,0.29,0.0,4.0,1800.0,0.66,0.13,961,False,1000,0.55,1000,0.54,18
0,2023-12-31,Ferris,Fast,Trad,999.0,189.0,2020-11-20,3.1,17500,5.5,14.5,28.0,11.59,7.49,0.29,0.0,4.0,1800.0,0.66,0.13,961,False,1000,0.55,1000,0.54,18
0,2023-12-31,Andrews,Acre,Trad,,,2019-05-25,4.6,14000,3.0,17.0,21.0,,,,,,,,0.04,270,False,900,0.52,900,0.54,4
0,2023-12-31,Baldwin,Bead,Trad,,,2019-05-25,4.6,14000,3.0,17.0,21.0,,,,,,,,0.04,270,False,900,0.52,900,0.54,4
0,2023-12-31,Chester,Cedar,Trad,,,2019-05-25,4.6,14000,3.0,17.0,21.0,,,,,,,,0.04,270,False,900,0.52,900,0.54,4
0,2023-12-31,Digby,Dell,Trad,,,2019-05-25,4.6,14000,3.0,17.0,21.0,,,,,,,,0.04,270,False,900,0.52,900,0.54,4
0,2023-12-31,Erie,Ebb,Trad,,,2019-05-25,4.6,14000,3.0,17.0,21.0,,,,,,,,0.04,270,False,900,0.52,900,0.54,4
0,2023-12-31,Ferris,Feat,Trad,,,2019-05-25,4.6,14000,3.0,17.0,21.0,,,,,,,,0.04,270,False,900,0.52,900,0.54,4
0,2023-12-31,Andrews,Acre,Low,1763.0,39.0,2019-05-25,4.6,14000,3.0,17.0,21.0,7.81,7.12,0.27,0.3,5.0,1400.0,1.29,0.17,1493,False,900,0.52,900,0.4,12
0,2023-12-31,Baldwin,Bead,Low,1763.0,39.0,2019-05-25,4.6,14000,3.0,17.0,21.0,7.81,7.12,0.27,0.3,5.0,1400.0,1.29,0.17,1493,False,900,0.52,900,0.4,12
0,2023-12-31,Chester,Cedar,Low,1763.0,39.0,2019-05-25,4.6,14000,3.0,17.0,21.0,7.81,7.12,0.27,0.3,5.0,1400.0,1.29,0.17,1493,False,900,0.52,900,0.4,12
0,2023-12-31,Digby,Dell,Low,1763.0,39.0,2019-05-25,4.6,14000,3.0,17.0,21.0,7.81,7.12,0.27,0.3,5.0,1400.0,1.29,0.17,1493,False,900,0.52,900,0.4,12
0,2023-12-31,Erie,Ebb,Low,1763.0,39.0,2019-05-25,4.6,14000,3.0,17.0,21.0,7.81,7.12,0.27,0.3,5.0,1400.0,1.29,0.17,1493,False,900,0.52,900,0.4,12
0,2023-12-31,Ferris,Feat,Low,1763.0,39.0,2019-05-25,4.6,14000,3.0,17.0,21.0,7.81,7.12,0.27,0.3,5.0,1400.0,1.29,0.17,1493,False,900,0.52,900,0.4,12
0,2023-12-31,Andrews,Adam,High,366.0,40.0,2022-04-19,1.7,23000,8.0,12.0,38.0,15.98,8.57,0.33,0.0,3.0,900.0,0.45,0.14,366,False,800,0.49,800,0.48,21
0,2023-12-31,Baldwin,Bid,High,366.0,40.0,2022-04-19,1.7,23000,8.0,12.0,38.0,15.98,8.57,0.33,0.0,3.0,900.0,0.45,0.14,366,False,800,0.49,800,0.48,21
0,2023-12-31,Chester,Cid,High,366.0,40.0,2022-04-19,1.7,23000,8.0,12.0,38.0,15.98,8.57,0.33,0.0,3.0,900.0,0.45,0.14,366,False,800,0.49,800,0.48,21
0,2023-12-31,Digby,Duck,High,366.0,40.0,2022-04-19,1.7,23000,8.0,12.0,38.0,15.98,8.57,0.33,0.0,3.0,900.0,0.45,0.14,366,False,800,0.49,800,0.48,21
0,2023-12-31,Erie,Echo,High,366.0,40.0,2022-04-19,1.7,23000,8.0,12.0,38.0,15.98,8.57,0.33,0.0,3.0,900.0,0.45,0.14,366,False,800,0.49,800,0.48,21
0,2023-12-31,Ferris,Fist,High,366.0,40.0,2022-04-19,1.7,23000,8.0,12.0,38.0,15.98,8.57,0.33,0.0,3.0,900.0,0.45,0.14,366,False,800,0.49,800,0.48,21
0,2023-12-31,Andrews,Aft,High,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.02,41,False,700,0.46,700,0.48,2
0,2023-12-31,Baldwin,Bold,High,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.02,41,False,700,0.46,700,0.48,2
0,2023-12-31,Chester,Coat,High,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.02,41,False,700,0.46,700,0.48,2
0,2023-12-31,Digby,Dot,High,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.02,41,False,700,0.46,700,0.48,2
0,2023-12-31,Erie,Edge,High,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.02,41,False,700,0.46,700,0.48,2
0,2023-12-31,Ferris,Foam,High,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.02,41,False,700,0.46,700,0.48,2
0,2023-12-31,Andrews,Aft,Perf,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.17,317,False,700,0.46,700,0.37,20
0,2023-12-31,Baldwin,Bold,Perf,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.17,317,False,700,0.46,700,0.37,20
0,2023-12-31,Chester,Coat,Perf,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.17,317,False,700,0.46,700,0.37,20
0,2023-12-31,Digby,Dot,Perf,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.17,317,False,700,0.46,700,0.37,20
0,2023-12-31,Erie,Edge,Perf,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.17,317,False,700,0.46,700,0.37,20
0,2023-12-31,Ferris,Foam,Perf,,,2021-06-30,2.5,25000,9.4,15.5,33.0,,,,,,,,0.17,317,False,700,0.46,700,0.37,20
0,2023-12-31,Andrews,Able,Perf,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.0,2,False,1000,0.55,1000,0.37,0
0,2023-12-31,Baldwin,Baker,Perf,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.0,2,False,1000,0.55,1000,0.37,0
0,2023-12-31,Chester,Cake,Perf,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.0,2,False,1000,0.55,1000,0.37,0
0,2023-12-31,Digby,Daze,Perf,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.0,2,False,1000,0.55,1000,0.37,0
0,2023-12-31,Erie,Eat,Perf,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.0,2,False,1000,0.55,1000,0.37,0
0,2023-12-31,Ferris,Fast,Perf,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.0,2,False,1000,0.55,1000,0.37,0
0,2023-12-31,Andrews,Agape,Size,314.0,62.0,2021-05-25,2.6,19000,4.0,11.0,33.0,13.62,8.57,0.3,0.0,3.0,600.0,0.63,0.15,307,False,700,0.46,700,0.42,27
0,2023-12-31,Baldwin,Buddy,Size,314.0,62.0,2021-05-25,2.6,19000,4.0,11.0,33.0,13.62,8.57,0.3,0.0,3.0,600.0,0.63,0.15,307,False,700,0.46,700,0.42,27
0,2023-12-31,Chester,Cure,Size,314.0,62.0,2021-05-25,2.6,19000,4.0,11.0,33.0,13.62,8.57,0.3,0.0,3.0,600.0,0.63,0.15,307,False,700,0.46,700,0.42,27
0,2023-12-31,Digby,Dune,Size,314.0,62.0,2021-05-25,2.6,19000,4.0,11.0,33.0,13.62,8.57,0.3,0.0,3.0,600.0,0.63,0.15,307,False,700,0.46,700,0.42,27
0,2023-12-31,Erie,Egg,Size,314.0,62.0,2021-05-25,2.6,19000,4.0,11.0,33.0,13.62,8.57,0.3,0.0,3.0,600.0,0.63,0.15,307,False,700,0.46,700,0.42,27
0,2023-12-31,Ferris,Fume,Size,314.0,62.0,2021-05-25,2.6,19000,4.0,11.0,33.0,13.62,8.57,0.3,0.0,3.0,600.0,0.63,0.15,307,False,700,0.46,700,0.42,27
0,2023-12-31,Andrews,Able,Size,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.01,24,False,1000,0.55,1000,0.42,2
0,2023-12-31,Baldwin,Baker,Size,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.01,24,False,1000,0.55,1000,0.42,2
0,2023-12-31,Chester,Cake,Size,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.01,24,False,1000,0.55,1000,0.42,2
0,2023-12-31,Digby,Daze,Size,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.01,24,False,1000,0.55,1000,0.42,2
0,2023-12-31,Erie,Eat,Size,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.01,24,False,1000,0.55,1000,0.42,2
0,2023-12-31,Ferris,Fast,Size,,,2020-11-20,3.1,17500,5.5,14.5,28.0,,,,,,,,0.01,24,False,1000,0.55,1000,0.42,2
1,2024-12-31,Baldwin,Baker,Trad,,,2024-05-25,2.35,17500,6.0,15.0,28.25,,,,,,,,0.23,1829,False,1000,0.58,1000,0.5,33
1,2024-12-31,Chester,Cake,Trad,,,2024-05-25,2.35,17500,5.0,15.0,26.5,,,,,,,,0.17,1372,True,1000,0.58,1000,0.5,33
1,2024-12-31,Andrews,Able,Trad,1339.0,0.0,2024-06-29,2.3,14000,6.1,14.3,27.5,10.01,7.85,0.32,0.0,6.0,1800.0,0.64,0.16,1318,True,2000,0.82,2000,0.67,41
1,2024-12-31,Digby,Daze,Trad,1002.0,0.0,2024-04-16,2.4,17500,5.9,14.2,25.0,11.0,7.85,0.23,0.0,5.0,1800.0,0.45,0.12,982,True,1200,0.65,1000,0.51,41
1,2024-12-31,Erie,Eat,Trad,829.0,548.0,2020-11-20,4.1,17500,5.5,14.5,28.0,10.65,7.85,0.27,0.0,4.0,1800.0,0.66,0.1,795,False,1000,0.58,1000,0.5,9
1,2024-12-31,Ferris,Fast,Trad,829.0,548.0,2020-11-20,4.1,17500,5.5,14.5,28.0,10.65,7.85,0.27,0.0,4.0,1800.0,0.66,0.1,795,False,1000,0.58,1000,0.5,9
1,2024-12-31,Digby,Dell,Trad,,,2024-04-17,3.15,14000,3.3,16.8,20.0,,,,,,,,0.05,437,False,1000,0.56,900,0.51,5
1,2024-12-31,Chester,Cedar,Trad,,,2025-03-15,5.6,14000,3.0,17.0,20.0,,,,,,,,0.02,140,False,900,0.53,900,0.5,1
1,2024-12-31,Erie,Ebb,Trad,,,2019-05-25,5.6,14000,3.0,17.0,21.0,,,,,,,,0.01,117,False,900,0.53,900,0.5,1
1,2024-12-31,Ferris,Feat,Trad,,,2019-05-25,5.6,14000,3.0,17.0,21.0,,,,,,,,0.01,117,False,900,0.53,900,0.5,1
1,2024-12-31,Andrews,Acre,Trad,,,2024-01-29,5.6,12000,3.0,17.0,21.5,,,,,,,,0.01,77,True,2000,0.8,2000,0.67,0
1,2024-12-31,Baldwin,Bead,Trad,,,2024-01-29,5.6,12000,3.0,17.0,22.0,,,,,,,,0.01,67,False,1000,0.56,900,0.5,0
1,2024-12-31,Chester,Cedar,Low,2239.0,362.0,2025-03-15,5.6,14000,3.0,17.0,20.0,7.05,8.19,0.21,0.85,6.5,1500.0,1.83,0.21,2098,False,900,0.53,900,0.34,18
1,2024-12-31,Andrews,Acre,Low,1889.0,0.0,2024-01-29,5.6,12000,3.0,17.0,21.5,6.45,7.52,0.34,0.33,6.7,1400.0,1.32,0.18,1812,True,2000,0.8,2000,0.5,17
1,2024-12-31,Erie,Ebb,Low,1835.0,6.0,2019-05-25,5.6,14000,3.0,17.0,21.0,7.05,7.46,0.29,0.3,5.0,1400.0,1.29,0.17,1717,False,900,0.53,900,0.33,15
1,2024-12-31,Ferris,Feat,Low,1835.0,6.0,2019-05-25,5.6,14000,3.0,17.0,21.0,7.05,7.46,0.29,0.3,5.0,1400.0,1.29,0.17,1717,False,900,0.53,900,0.33,15
1,2024-12-31,Baldwin,Bead,Low,1434.0,783.0,2024-01-29,5.6,12000,3.0,17.0,22.0,6.45,7.93,0.29,0.61,5.5,1365.0,1.6,0.14,1367,False,1000,0.56,900,0.33,12
1,2024-12-31,Digby,Dell,Low,,,2024-04-17,3.15,14000,3.3,16.8,20.0,,,,,,,,0.12,1204,False,1000,0.56,900,0.34,11
1,2024-12-31,Chester,Cake,Low,,,2024-05-25,2.35,17500,5.0,15.0,26.5,,,,,,,,0.01,55,True,1000,0.58,1000,0.34,1
1,2024-12-31,Erie,Eat,Low,,,2020-11-20,4.1,17500,5.5,14.5,28.0,,,,,,,,0.0,15,False,1000,0.58,1000,0.33,0
1,2024-12-31,Ferris,Fast,Low,,,2020-11-20,4.1,17500,5.5,14.5,28.0,,,,,,,,0.0,15,False,1000,0.58,1000,0.33,0
1,2024-12-31,Baldwin,Baker,Low,,,2024-05-25,2.35,17500,6.0,15.0,28.25,,,,,,,,0.0,5,False,1000,0.58,1000,0.33,0
1,2024-12-31,Andrews,Able,Low,,,2024-06-29,2.3,14000,6.1,14.3,27.5,,,,,,,,0.0,2,True,2000,0.82,2000,0.5,0
1,2024-12-31,Baldwin,Bid,High,,,2024-08-27,1.52,25000,8.7,11.2,38.0,,,,,,,,0.21,615,False,1000,0.54,800,0.41,25
1,2024-12-31,Chester,Cid,High,,,2024-09-19,1.49,22900,8.9,11.1,35.0,,,,,,,,0.18,521,False,800,0.48,800,0.4,22
1,2024-12-31,Andrews,Adam,High,,,2024-12-11,1.37,20000,9.2,11.2,38.0,,,,,,,,0.16,463,False,1500,0.68,1500,0.54,21
1,2024-12-31,Digby,Duck,High,,,2024-04-28,1.69,23000,8.5,11.6,36.0,,,,,,,,0.14,426,True,1000,0.54,800,0.39,16
1,2024-12-31,Erie,Echo,High,335.0,111.0,2022-04-19,2.7,23000,8.0,12.0,38.0,14.84,8.97,0.34,0.0,3.0,900.0,0.45,0.11,335,False,800,0.48,800,0.41,7
1,2024-12-31,Ferris,Fist,High,335.0,111.0,2022-04-19,2.7,23000,8.0,12.0,38.0,14.84,8.97,0.34,0.0,3.0,900.0,0.45,0.11,335,False,800,0.48,800,0.41,7
1,2024-12-31,Baldwin,Bold,High,,,2024-05-27,2.05,25000,10.0,15.0,35.0,,,,,,,,0.02,62,False,1000,0.52,700,0.41,1
1,2024-12-31,Andrews,Aft,High,,,2024-08-31,1.91,27000,9.8,14.5,34.5,,,,,,,,0.02,54,True,1500,0.66,1500,0.54,6
1,2024-12-31,Digby,Dot,High,,,2024-05-11,2.07,25000,9.9,15.0,30.0,,,,,,,,0.02,49,True,800,0.46,700,0.39,2
1,2024-12-31,Erie,Edge,High,,,2021-06-30,3.5,25000,9.4,15.5,33.0,,,,,,,,0.01,26,False,700,0.42,700,0.41,0
1,2024-12-31,Ferris,Foam,High,,,2021-06-30,3.5,25000,9.4,15.5,33.0,,,,,,,,0.01,26,False,700,0.42,700,0.41,0
1,2024-12-31,Chester,Coat,High,,,2024-04-04,2.12,25110,9.4,16.0,32.5,,,,,,,,0.0,11,False,700,0.42,700,0.4,0
1,2024-12-31,Chester,Coat,Perf,,,2024-04-04,2.12,25110,9.4,16.0,32.5,,,,,,,,0.19,435,False,700,0.42,700,0.29,17
1,2024-12-31,Baldwin,Bold,Perf,,,2024-05-27,2.05,25000,10.0,15.0,35.0,,,,,,,,0.17,398,False,1000,0.52,700,0.28,18
1,2024-12-31,Erie,Edge,Perf,,,2021-06-30,3.5,25000,9.4,15.5,33.0,,,,,,,,0.16,376,False,700,0.42,700,0.29,15
1,2024-12-31,Ferris,Foam,Perf,,,2021-06-30,3.5,25000,9.4,15.5,33.0,,,,,,,,0.16,376,False,700,0.42,700,0.29,15
1,2024-12-31,Andrews,Aft,Perf,,,2024-08-31,1.91,27000,9.8,14.5,34.5,,,,,,,,0.16,372,True,1500,0.66,1500,0.41,34
1,2024-12-31,Digby,Dot,Perf,,,2024-05-11,2.07,25000,9.9,15.0,30.0,,,,,,,,0.14,328,True,800,0.46,700,0.29,23
1,2024-12-31,Baldwin,Baker,Perf,,,2024-05-25,2.35,17500,6.0,15.0,28.25,,,,,,,,0.0,4,False,1000,0.58,1000,0.28,0
1,2024-12-31,Digby,Daze,Perf,,,2024-04-16,2.4,17500,5.9,14.2,25.0,,,,,,,,0.0,2,True,1200,0.65,1000,0.29,0
1,2024-12-31,Erie,Eat,Perf,,,2020-11-20,4.1,17500,5.5,14.5,28.0,,,,,,,,0.0,1,False,1000,0.58,1000,0.29,0
1,2024-12-31,Ferris,Fast,Perf,,,2020-11-20,4.1,17500,5.5,14.5,28.0,,,,,,,,0.0,1,False,1000,0.58,1000,0.29,0
1,2024-12-31,Andrews,Agape,Size,,,2024-05-27,2.09,16000,4.4,10.6,34.5,,,,,,,,0.22,520,False,1500,0.66,1500,0.49,19
1,2024-12-31,Baldwin,Buddy,Size,,,2024-05-05,2.13,18500,4.5,10.6,35.0,,,,,,,,0.2,466,False,1000,0.52,700,0.34,19
1,2024-12-31,Chester,Cure,Size,,,2024-04-18,2.15,16890,4.0,10.6,32.5,,,,,,,,0.18,415,False,700,0.42,700,0.35,14
1,2024-12-31,Digby,Dune,Size,,,2024-04-28,2.14,19000,4.4,10.5,30.0,,,,,,,,0.15,359,True,800,0.46,700,0.35,24
1,2024-12-31,Erie,Egg,Size,269.0,170.0,2021-05-25,3.6,19000,4.0,11.0,33.0,12.6,8.97,0.28,0.0,3.0,600.0,0.63,0.11,259,False,700,0.42,700,0.35,6
1,2024-12-31,Ferris,Fume,Size,269.0,170.0,2021-05-25,3.6,19000,4.0,11.0,33.0,12.6,8.97,0.28,0.0,3.0,600.0,0.63,0.11,259,False,700,0.42,700,0.35,6
1,2024-12-31,Digby,Daze,Size,,,2024-04-16,2.4,17500,5.9,14.2,25.0,,,,,,,,0.01,17,True,1200,0.65,1000,0.35,1
1,2024-12-31,Erie,Eat,Size,,,2020-11-20,4.1,17500,5.5,14.5,28.0,,,,,,,,0.0,11,False,1000,0.58,1000,0.35,0
1,2024-12-31,Ferris,Fast,Size,,,2020-11-20,4.1,17500,5.5,14.5,28.0,,,,,,,,0.0,11,False,1000,0.58,1000,0.35,0
1,2024-12-31,Andrews,Able,Size,,,2024-06-29,2.3,14000,6.1,14.3,27.5,,,,,,,,0.0,11,True,2000,0.82,2000,0.49,0
1,2024-12-31,Chester,Cake,Size,,,2024-05-25,2.35,17500,5.0,15.0,26.5,,,,,,,,0.0,11,True,1000,0.58,1000,0.35,0
1,2024-12-31,Baldwin,Baker,Size,,,2024-05-25,2.35,17500,6.0,15.0,28.25,,,,,,,,0.0,6,False,1000,0.58,1000,0.34,0
2,2025-12-31,Andrews,Able,Trad,1584.0,0.0,2024-06-29,3.3,14000,6.1,14.3,27.5,9.14,5.87,0.44,0.0,6.0,1800.0,0.88,0.18,1567,True,1900,0.81,1972,0.79,16
2,2025-12-31,Andrews,Acre,Low,1782.0,0.0,2024-01-29,6.6,12000,3.0,17.0,21.5,5.78,5.58,0.46,0.29,6.7,1400.0,1.27,0.16,1782,True,1900,0.8,1801,0.66,24
2,2025-12-31,Andrews,Able,Low,,,2024-06-29,3.3,14000,6.1,14.3,27.5,,,,,,,,0.0,17,True,1900,0.55,1972,0.66,0
2,2025-12-31,Andrews,Adam,High,,,2025-02-23,1.61,20000,9.4,11.2,38.2,,,,,,,,0.22,775,True,1500,0.72,1801,0.69,11
2,2025-12-31,Andrews,Aft,High,,,2024-08-31,2.91,27000,9.8,14.5,34.5,,,,,,,,0.02,76,True,1500,0.45,1544,0.69,1
2,2025-12-31,Andrews,Aft,Perf,,,2024-08-31,2.91,27000,9.8,14.5,34.5,,,,,,,,0.19,518,True,1500,0.7,1544,0.55,27
2,2025-12-31,Andrews,Agape,Size,,,2025-02-17,1.98,16000,4.5,10.6,34.6,,,,,,,,0.16,450,True,1500,0.68,1458,0.61,8
2,2025-12-31,Baldwin,Baker,Trad,,,2025-07-04,1.92,16500,5.7,14.3,27.0,,,,,,,,0.18,1571,True,1000,0.53,936,0.46,32
2,2025-12-31,Baldwin,Buddy,Trad,,,2025-08-16,1.75,17500,4.7,9.6,33.0,,,,,,,,0.0,33,True,1000,0.35,663,0.46,0
2,2025-12-31,Baldwin,Bead,Low,,,2025-08-23,3.47,14000,2.2,17.0,20.5,,,,,,,,0.12,1359,True,1000,0.52,858,0.35,13
2,2025-12-31,Baldwin,Baker,Low,,,2025-07-04,1.92,16500,5.7,14.3,27.0,,,,,,,,0.0,31,True,1000,0.39,936,0.35,0
2,2025-12-31,Baldwin,Bid,High,,,2025-01-15,2.52,24000,8.7,11.2,36.75,,,,,,,,0.21,708,False,1000,0.36,780,0.41,8
2,2025-12-31,Baldwin,Bold,High,,,2025-05-10,1.84,23000,10.4,15.3,34.0,,,,,,,,0.0,8,False,1000,0.35,663,0.41,0
2,2025-12-31,Baldwin,Bold,Perf,,,2025-05-10,1.84,23000,10.4,15.3,34.0,,,,,,,,0.15,405,False,1000,0.51,663,0.33,10
2,2025-12-31,Baldwin,Baker,Perf,,,2025-07-04,1.92,16500,5.7,14.3,27.0,,,,,,,,0.0,1,True,1000,0.39,936,0.33,0
2,2025-12-31,Baldwin,Buddy,Size,,,2025-08-16,1.75,17500,4.7,9.6,33.0,,,,,,,,0.18,507,True,1000,0.49,663,0.36,18
2,2025-12-31,Chester,Cake,Trad,,,2025-10-11,1.78,19000,5.7,14.3,24.0,,,,,,,,0.2,1753,True,1200,0.59,1045,0.55,42
2,2025-12-31,Chester,Cure,Trad,,,2025-10-13,1.68,18500,4.7,9.6,31.25,,,,,,,,0.0,25,True,900,0.28,1045,0.55,0
2,2025-12-31,Chester,Coat,Trad,,,2025-09-30,1.68,25200,10.4,15.3,31.8,,,,,,,,0.0,24,False,900,0.28,1045,0.55,0
2,2025-12-31,Chester,Cedar,Low,2847.0,278.0,2025-03-15,3.7,14100,1.7,18.3,20.0,5.18,6.45,0.37,0.86,7.5,1550.0,1.84,0.25,2845,False,1200,0.56,1045,0.42,11
2,2025-12-31,Chester,Cake,Low,,,2025-10-11,1.78,19000,5.7,14.3,24.0,,,,,,,,0.02,213,True,1200,0.39,1045,0.42,1
2,2025-12-31,Chester,Cid,High,,,2025-10-08,1.35,22500,9.8,10.2,34.0,,,,,,,,0.22,757,True,1000,0.53,1045,0.46,25
2,2025-12-31,Chester,Coat,Perf,,,2025-09-30,1.68,25200,10.4,15.3,31.8,,,,,,,,0.19,530,False,900,0.48,1045,0.41,22
2,2025-12-31,Chester,Cure,Size,,,2025-10-13,1.68,18500,4.7,9.6,31.25,,,,,,,,0.21,589,True,900,0.45,1045,0.42,21
2,2025-12-31,Digby,Daze,Trad,,,2025-07-15,1.93,18000,6.0,15.0,29.5,,,,,,,,0.21,1877,True,1650,0.71,2894,0.68,33
2,2025-12-31,Digby,Dell,Trad,,,2025-05-21,2.38,14000,3.0,17.0,21.5,,,,,,,,0.0,35,True,1650,0.38,2662,0.68,0
2,2025-12-31,Digby,Dell,Low,,,2025-05-21,2.38,14000,3.0,17.0,21.5,,,,,,,,0.1,1074,True,1650,0.65,2662,0.59,12
2,2025-12-31,Digby,Duck,High,,,2027-03-15,2.69,23000,8.5,11.6,38.0,,,,,,,,0.18,617,False,1700,0.65,2431,0.6,7
2,2025-12-31,Digby,Dot,High,,,2027-06-23,3.07,25000,9.9,15.0,34.0,,,,,,,,0.0,12,False,1750,0.31,1736,0.6,0
2,2025-12-31,Digby,Daze,High,,,2025-07-15,1.93,18000,6.0,15.0,29.5,,,,,,,,0.0,1,True,1650,0.43,2894,0.6,0
2,2025-12-31,Digby,Dot,Perf,,,2027-06-23,3.07,25000,9.9,15.0,34.0,,,,,,,,0.22,603,False,1750,0.59,1736,0.54,17
2,2025-12-31,Digby,Daze,Perf,,,2025-07-15,1.93,18000,6.0,15.0,29.5,,,,,,,,0.0,1,True,1650,0.43,2894,0.54,0
2,2025-12-31,Digby,Dune,Size,,,2025-10-29,1.65,16000,3.2,10.6,33.5,,,,,,,,0.25,686,True,1900,0.6,1852,0.57,9
2,2025-12-31,Digby,Daze,Size,,,2025-07-15,1.93,18000,6.0,15.0,29.5,,,,,,,,0.0,2,True,1650,0.43,2894,0.57,0
2,2025-12-31,Erie,Eat,Trad,1044.0,693.0,2020-11-20,5.1,17500,5.5,14.5,28.0,9.81,8.22,0.29,0.0,4.0,1800.0,0.66,0.1,921,False,1000,0.53,936,0.46,5
2,2025-12-31,Erie,Egg,Trad,,,2021-05-25,4.6,19000,4.0,11.0,33.0,,,,,,,,0.0,17,False,700,0.28,663,0.46,0
2,2025-12-31,Erie,Ebb,Low,1808.0,0.0,2019-05-25,6.6,14000,3.0,17.0,21.0,6.38,7.82,0.31,0.3,5.0,1400.0,1.29,0.16,1807,True,900,0.48,858,0.35,18
2,2025-12-31,Erie,Eat,Low,,,2020-11-20,5.1,17500,5.5,14.5,28.0,,,,,,,,0.01,122,False,1000,0.39,936,0.35,1
2,2025-12-31,Erie,Echo,High,246.0,271.0,2022-04-19,3.7,23000,8.0,12.0,38.0,13.83,9.39,0.29,0.0,3.0,900.0,0.45,0.07,246,False,800,0.47,780,0.41,3
2,2025-12-31,Erie,Edge,Perf,,,2021-06-30,4.5,25000,9.4,15.5,33.0,,,,,,,,0.13,345,False,700,0.38,663,0.33,10
2,2025-12-31,Erie,Egg,Size,288.0,258.0,2021-05-25,4.6,19000,4.0,11.0,33.0,11.69,9.39,0.28,0.0,3.0,600.0,0.63,0.1,271,False,700,0.36,663,0.37,2
2,2025-12-31,Ferris,Fast,Trad,1044.0,693.0,2020-11-20,5.1,17500,5.5,14.5,28.0,9.81,8.22,0.29,0.0,4.0,1800.0,0.66,0.1,921,False,1000,0.53,936,0.46,5
2,2025-12-31,Ferris,Fume,Trad,,,2021-05-25,4.6,19000,4.0,11.0,33.0,,,,,,,,0.0,17,False,700,0.28,663,0.46,0
2,2025-12-31,Ferris,Feat,Low,1808.0,0.0,2019-05-25,6.6,14000,3.0,17.0,21.0,6.38,7.82,0.31,0.3,5.0,1400.0,1.29,0.16,1807,True,900,0.48,858,0.35,18
2,2025-12-31,Ferris,Fast,Low,,,2020-11-20,5.1,17500,5.5,14.5,28.0,,,,,,,,0.01,122,False,1000,0.39,936,0.35,1
2,2025-12-31,Ferris,Fist,High,246.0,271.0,2022-04-19,3.7,23000,8.0,12.0,38.0,13.83,9.39,0.29,0.0,3.0,900.0,0.45,0.07,246,False,800,0.47,780,0.41,3
2,2025-12-31,Ferris,Foam,Perf,,,2021-06-30,4.5,25000,9.4,15.5,33.0,,,,,,,,0.13,345,False,700,0.38,663,0.33,10
